,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1553,Newton,-36.8478,174.7577,Chawlas,-36.85052508874751,174.7632777259628,Indian Restaurant
1554,Newton,-36.8478,174.7577,Bite Brazilian Eatery,-36.852909956979275,174.76373231875624,Brazilian Restaurant
1555,Newton,-36.8478,174.7577,The Don Japanese Restaurant And Sake Bar,-36.8481640158524,174.76627201947895,Japanese Restaurant
1556,Newton,-36.8478,174.7577,Volvo Ocean Race Auckland Race Village,-36.84146574418158,174.75937050756608,Athletics & Sports
1557,Newton,-36.8478,174.7577,Pandoro Panetteria,-36.845491738263384,174.76638755269187,Café
1558,Newton,-36.8478,174.7577,My Bar,-36.84839245051243,174.76615809309038,Bar
1559,Newton,-36.8478,174.7577,16 Tun,-36.84103334495369,174.7575280683562,Bar
1560,Newton,-36.8478,174.7577,Revive,-36.85064187729833,174.7654700268148,Vegetarian / Vegan Restaurant
1561,Newton,-36.8478,174.7577,Velvet Burger,-36.848453,174.762689,Burger Joint
1562,Newton,-36.8478,174.7577,Vagabond & Livewire Games,-36.851476810085636,174.76364437414034,Video Game Store
1563,Newton,-36.8478,174.7577,Baduzzi,-36.840986414484206,174.75704592838358,Italian Restaurant
1564,Newton,-36.8478,174.7577,Tanuki's Cave,-36.85359225626181,174.76324557456059,Japanese Restaurant
1565,Newton,-36.8478,174.7577,The Classic,-36.85380340518736,174.76307316945199,Comedy Club
1566,Newton,-36.8478,174.7577,O'Connell St Bistro & Bar,-36.84681041687004,174.7672623350009,Modern European Restaurant
1567,Newton,-36.8478,174.7577,Aotea Square,-36.852153343396665,174.7631585597992,Plaza
1568,North Shore,-36.79985,174.7454,Junk & Disorderly,-36.80776122911161,174.74196896837947,Thrift / Vintage Store
1569,North Shore,-36.79985,174.7454,Ethnic Food Court - Food City,-36.801719397751675,174.74539329486396,Food Court
1570,North Shore,-36.79985,174.7454,Simply Fresh,-36.79486944157764,174.744084158677,Market
1571,North Shore,-36.79985,174.7454,The Beer Spot,-36.79382150263191,174.74630742106424,Beer Bar
1572,North Shore,-36.79985,174.7454,Countdown,-36.80053857056976,174.74483267413578,Supermarket
1573,North Shore,-36.79985,174.7454,The Flaming Onion Takeaways,-36.801761159733495,174.73457880926614,Burger Joint
1574,North Shore,-36.79985,174.7454,Jiale Bun Shop,-36.80105020358306,174.74631043175398,Chinese Restaurant
1575,North Shore,-36.79985,174.7454,Beans Cafe,-36.801928,174.745523,Café
1576,North Shore,-36.79985,174.7454,McDonald's,-36.79284610184458,174.7485686836684,Fast Food Restaurant
1577,North Shore,-36.79985,174.7454,Stancich Reserve,-36.794476347515534,174.74232194996867,Park
1578,North Shore,-36.79985,174.7454,JK Restaurant,-36.793486367045816,174.74654503966937,Vietnamese Restaurant
1579,North Shore,-36.79985,174.7454,Northcote Tennis Club,-36.80660224413583,174.74530568697028,Tennis Court
1580,North Shore,-36.79985,174.7454,YMCA,-36.793496373293465,174.74965455354308,Gym
1581,North Shore,-36.79985,174.7454,Hillcrest,-36.791987694224446,174.74554539925774,Neighborhood
1582,North Shore,-36.79985,174.7454,Takapuna Rugby Club Grounds,-36.79241701745535,174.74981414982986,Athletics & Sports
1583,North Shore,-36.79985,174.7454,Jitta'z Coffee Drive-Thru,-36.791071,174.747225,Coffee Shop
1584,North Shore,-36.79985,174.7454,Burger King,-36.7913986164839,174.7477282649247,Fast Food Restaurant
1585,North Shore,-36.79985,174.7454,Pupuke Aquarium Centre,-36.801669,174.734444,Pet Store
1586,OTAHUHU,-36.941,174.8483,Otahuhu Foodcourt,-36.94380349004933,174.8416308941115,Food Court
1587,OTAHUHU,-36.941,174.8483,Try It Out,-36.94108933860876,174.8436689738016,Vietnamese Restaurant
1588,OTAHUHU,-36.941,174.8483,Sam Woo,-36.94082911983044,174.84289248732682,Vietnamese Restaurant
1589,OTAHUHU,-36.941,174.8483,Secret Thai Garden,-36.94257,174.84036,Thai Restaurant
1590,OTAHUHU,-36.941,174.8483,Vietnam Cafe,-36.941685,174.84444,Vietnamese Restaurant
1591,OTAHUHU,-36.941,174.8483,McDonald's,-36.943480830629824,174.84418320343306,Fast Food Restaurant
1592,OTAHUHU,-36.941,174.8483,Motorway Dairy & Lotto,-36.938744499824914,174.8537261634568,Convenience Store
1593,Okupu,-36.2427,175.46200000000002,Paris Texas,-36.242491,175.461742,Breakfast Spot
1594,Okupu,-36.2427,175.46200000000002,My Fat Puku,-36.242146,175.4612,Pizza Place
1595,Okupu,-36.2427,175.46200000000002,Great Barrier Airport (GBZ),-36.242482025291956,175.4674369096756,Airport
1596,Okupu,-36.2427,175.46200000000002,The Burger Shack,-36.246524,175.470664,Burger Joint
1597,One Tree Hill,-36.8959,174.77395,Farro Fresh Food,-36.893524809329755,174.7750232093375,Fruit & Vegetable Store
1598,One Tree Hill,-36.8959,174.77395,One Tree Grill,-36.89987403578007,174.77294937655108,Steakhouse
1599,One Tree Hill,-36.8959,174.77395,KK Malaysia Cuisine,-36.89376749232422,174.7743410227798,Malay Restaurant
1600,One Tree Hill,-36.8959,174.77395,Lido Cinema,-36.892939122885984,174.7745380705154,Movie Theater
1601,One Tree Hill,-36.8959,174.77395,Sakebar Nippon,-36.892706068669085,174.7745723027022,Japanese Restaurant
1602,One Tree Hill,-36.8959,174.77395,Chaahat Indian Cuisine,-36.900431479002826,174.7729118927538,Indian Restaurant
1603,One Tree Hill,-36.8959,174.77395,One Tree Hill Summit,-36.900091574317734,174.78318912821527,Scenic Lookout
1604,One Tree Hill,-36.8959,174.77395,Grand Park Chinese Seafood Restaurant,-36.89242793847627,174.77603815629035,Dim Sum Restaurant
1605,One Tree Hill,-36.8959,174.77395,Gengis Khan Mongolian Barbeque Restaurant,-36.89198683931761,174.77474665645337,Mongolian Restaurant
1606,One Tree Hill,-36.8959,174.77395,Raven & Cook,-36.89939495241614,174.77313413631012,Café
1607,One Tree Hill,-36.8959,174.77395,Little Jimmy,-36.89899909362177,174.77317361571662,Gastropub
1608,One Tree Hill,-36.8959,174.77395,Golden Jade Seafood,-36.89277609635367,174.77454518661256,Chinese Restaurant
1609,One Tree Hill,-36.8959,174.77395,White & One,-36.89970110273438,174.77307186172231,Café
1610,One Tree Hill,-36.8959,174.77395,Cornwall Park Bistro,-36.897904319475,174.7835908023093,Bistro
1611,One Tree Hill,-36.8959,174.77395,Cornwall Park Restaurant,-36.89779097941293,174.78369352338223,Restaurant
1612,One Tree Hill,-36.8959,174.77395,Yvonne Sanders Antiques Ltd,-36.894290084283654,174.77442383766174,Antique Shop
1613,One Tree Hill,-36.8959,174.77395,Mae Glong Thai Restaurant,-36.89396772943029,174.7742933821523,Thai Restaurant
1614,One Tree Hill,-36.8959,174.77395,Greenlane Clinical Centre,-36.89453651141309,174.78065669189328,Doctor's Office
1615,One Tree Hill,-36.8959,174.77395,Parklane Motor Lodge,-36.89399888127371,174.77658219688794,Motel
1616,One Tree Hill,-36.8959,174.77395,Bowz,-36.89975,174.773057,Japanese Restaurant
1617,One Tree Hill,-36.8959,174.77395,Greenwoods Kitchen,-36.899925145100575,174.77316077694388,Bakery
1618,One Tree Hill,-36.8959,174.77395,bosco verde,-36.90044612088034,174.7731260003115,Italian Restaurant
1619,One Tree Hill,-36.8959,174.77395,Greenlane Clinical Centre Pharmacy,-36.894501770823304,174.7806470380046,Pharmacy
1620,One Tree Hill,-36.8959,174.77395,Cornwall Park Cricket Club,-36.8940761573415,174.78212288934225,Cricket Ground
1621,One Tree Hill,-36.8959,174.77395,TOTEM-Cirque Du Solei,-36.890064201113795,174.7797221585919,Circus
1622,One Tree Hill,-36.8959,174.77395,Grammar Carlton Rugby Club,-36.888889894819705,174.7790340324209,Athletics & Sports
1623,One Tree Hill,-36.8959,174.77395,Cornwall Park Kiosk,-36.897786,174.78389,Café
1624,One Tree Hill,-36.8959,174.77395,Cornwall Park Icecream Hut,-36.89789677433339,174.7839068064083,Ice Cream Shop
1625,One Tree Hill,-36.8959,174.77395,Memorial Steps,-36.89760171413028,174.78424319594427,Plaza
1626,Onehunga,-36.9205,174.7861,Luscious Cafe,-36.923413199096025,174.78555016468616,Café
1627,Onehunga,-36.9205,174.7861,Onehunga Cafe,-36.92075300614025,174.78526123122703,Café
1628,Onehunga,-36.9205,174.7861,Brick By Brick,-36.91615979056459,174.7844070019431,Café
1629,Onehunga,-36.9205,174.7861,Nike Factory Outlet,-36.92261920186948,174.78671342426583,Sporting Goods Shop
1630,Onehunga,-36.9205,174.7861,Bean There Café,-36.91896085431638,174.7848210628439,Café
1631,Onehunga,-36.9205,174.7861,Onehunga Night Markets,-36.9217672392618,174.78632774745262,Market
1632,Onehunga,-36.9205,174.7861,Dress Smart Mall,-36.92139594604516,174.78610349618094,Shopping Mall
1633,Onehunga,-36.9205,174.7861,The Cozy Cafeteria,-36.92467910299305,174.785588734244,Café
1634,Onehunga,-36.9205,174.7861,Island Joe Hawaiian Barbeque,-36.920724319374365,174.78649046034664,BBQ Joint
1635,Onehunga,-36.9205,174.7861,Countdown,-36.92255860935175,174.78368147816016,Grocery Store
1636,Onehunga,-36.9205,174.7861,Cafe Tran,-36.923295995848676,174.7854023335924,Café
1637,Onehunga,-36.9205,174.7861,Onehunga War Memorial Pools,-36.917243297994006,174.78063583374023,Pool
1638,Onehunga,-36.9205,174.7861,McDonald's,-36.92170381613244,174.7870514614491,Fast Food Restaurant
1639,Onehunga,-36.9205,174.7861,United Video,-36.9209059078084,174.78539943695068,Video Store
1640,Onehunga,-36.9205,174.7861,Cotton On,-36.92188726626406,174.78661825347038,Clothing Store
1641,Onehunga,-36.9205,174.7861,Subway,-36.9209059078084,174.786536693573,Sandwich Place
1642,Onehunga,-36.9205,174.7861,Enchanted Forest Mini Golf,-36.921969489876396,174.783296585083,Golf Course
1643,Onehunga,-36.9205,174.7861,Hard To Find Books,-36.923197,174.785511,Bookstore
1644,Onehunga,-36.9205,174.7861,Columbus Coffee,-36.92499515184299,174.78561860636714,Café
1645,Onehunga,-36.9205,174.7861,Look Sharp Discount Store,-36.924010412445185,174.7855033303731,Department Store
1646,Onehunga,-36.9205,174.7861,Onehunga Train Station,-36.92594201358692,174.7863255786328,Train Station
1647,Onehunga,-36.9205,174.7861,English Corner Shop,-36.9237092080573,174.79214777871763,Gourmet Shop
1648,Onehunga,-36.9205,174.7861,Jellicoe Park,-36.915917751917405,174.7810729006398,Park
1649,Onehunga,-36.9205,174.7861,Chocolate Graphics New Zealand Ltd,-36.9257779,174.78222700000003,Paper / Office Supplies Store
1650,Oneroa,-36.7834,175.0105,The Oyster Inn,-36.78287465007825,175.00991767495267,Seafood Restaurant
1651,Oneroa,-36.7834,175.0105,Island Gelato Company,-36.78306785417319,175.01021636087526,Ice Cream Shop
1652,Oneroa,-36.7834,175.0105,Oneroa Beach,-36.782211692173924,175.00989748440585,Beach
1653,Oneroa,-36.7834,175.0105,Double Shot,-36.782187,175.009029,Coffee Shop
1654,Oneroa,-36.7834,175.0105,Cove,-36.78245431314646,175.0098147109962,Brewery
1655,Oneroa,-36.7834,175.0105,Fenice,-36.782728707976766,175.0096990505809,Italian Restaurant
1656,Oneroa,-36.7834,175.0105,Delight Café,-36.78128186169752,175.0088341538796,Café
1657,Oneroa,-36.7834,175.0105,The Local  sea.food.eat it,-36.78262,175.010151,Fish & Chips Shop
1658,Oneroa,-36.7834,175.0105,Wai Kitchen,-36.782483528290506,175.0098002440071,Café
1659,Oneroa,-36.7834,175.0105,Waiheke Fruit & Veg,-36.781949074353236,175.00902432230163,Fruit & Vegetable Store
1660,Oneroa,-36.7834,175.0105,Little Oneroa Beach,-36.783579490889004,175.0110904455072,Beach
1661,Oneroa,-36.7834,175.0105,Vino Vino,-36.782639556908876,175.01015201634414,Mediterranean Restaurant
1662,Oneroa,-36.7834,175.0105,Sandbar,-36.782611503788516,175.01014231717164,Bar
1663,Oneroa,-36.7834,175.0105,Solar,-36.7813934025367,175.00863342555306,Café
1664,Oneroa,-36.7834,175.0105,Ricky's,-36.78254561023011,175.00944999731863,Café
1665,Oneroa,-36.7834,175.0105,Four Square,-36.782644111023,175.0099356682993,Convenience Store
1666,Oneroa,-36.7834,175.0105,Oneroa Fish & Chips,-36.78260965194845,175.00996347866274,Fish & Chips Shop
1667,Oneroa,-36.7834,175.0105,Soular Eatery And Bar,-36.781479,175.008655,Café
1668,Oneroa,-36.7834,175.0105,Waiheke Community Art Gallery,-36.781480130879785,175.00700889035758,Art Gallery
1669,Oneroa,-36.7834,175.0105,Waiheke Community Cinema,-36.781335556938615,175.00700381361125,Movie Theater
1670,Oneroa,-36.7834,175.0105,Little Oneroa Beach Store,-36.784805,175.018507,Grocery Store
1671,Oneroa,-36.7834,175.0105,Dragonfired,-36.784811177418085,175.01855222118107,Pizza Place
1672,Onetangi,-36.792550000000006,175.086,Onetangi Beach,-36.78808236297308,175.0812374626499,Beach
1673,Onetangi,-36.792550000000006,175.086,The Boathouse Cafe & Bar,-36.78813415526502,175.0813983579348,Café
1674,Onetangi,-36.792550000000006,175.086,Charlie Farley's,-36.78813127049238,175.08296143204905,Pub
1675,Onetangi,-36.792550000000006,175.086,Three Seven Two,-36.788072,175.082321,Restaurant
1676,Orakei,-36.856,174.8147,Okahu Bay,-36.851300085843754,174.81577853827176,Beach
1677,Orakei,-36.856,174.8147,Sebastian's Cafe,-36.85615791893935,174.81460691202727,Coffee Shop
1678,Orakei,-36.856,174.8147,Orakei Basin,-36.85998121801833,174.8171289348922,Park
1679,Orakei,-36.856,174.8147,Orakei Domain,-36.852053232709046,174.8172710532726,Park
1680,Orakei,-36.856,174.8147,Okahu Bay Playground,-36.85165905204303,174.81763780864318,Playground
1681,Orakei,-36.856,174.8147,Ferg's Kayaks,-36.851201277025055,174.81318055185426,Sporting Goods Shop
1682,Orakei,-36.856,174.8147,Teachers Eastern Rugby Club,-36.85316424087019,174.82000638011377,Athletics & Sports
1683,Orakei,-36.856,174.8147,Orakei Train Station,-36.86256461,174.80951759,Train Station
1684,Orakei,-36.856,174.8147,Okahu Bay Landing,-36.84996897580286,174.81101069641977,Harbor / Marina
1685,Orakei,-36.856,174.8147,Royal Akarana Yacht Club,-36.84984000150805,174.81067829316342,Harbor / Marina
1686,Orakei,-36.856,174.8147,Orakei Marina,-36.85081406198577,174.80865955352783,Harbor / Marina
1687,Orakei,-36.856,174.8147,Orakei Tennis Club,-36.860438345899176,174.82169233539466,Tennis Court
1688,Orakei,-36.856,174.8147,Bird On A Wire,-36.86242,174.80972,Comfort Food Restaurant
1689,Orakei,-36.856,174.8147,Kings Plant Barn,-36.86229613703939,174.8083277015558,Flower Shop
1690,Orakei,-36.856,174.8147,Orakei Bay Village,-36.86333,174.809519,Shopping Mall
1691,Orakei,-36.856,174.8147,Ampersand,-36.863372,174.809557,Modern European Restaurant
1692,Orakei,-36.856,174.8147,Farro Fresh,-36.8633,174.80925,Grocery Store
1693,Orakei,-36.856,174.8147,Kings Garden Cafe,-36.862983,174.808599,Café
1694,Orewa,-36.5828,174.6898,Casablanca,-36.58654534530772,174.69622556544547,Mediterranean Restaurant
1695,Orewa,-36.5828,174.6898,Orewa Beach,-36.58953455166995,174.696888746624,Beach
